0.238281,0.971193,0.6976,0.96793,0.141247,0.467911,0.0968858,0.919668,0.189036,0.489893,0.0707596,0.0847334,0.587745,0.374256,0.00181077,0.548238,0.187302,0.0827734,0.806416,0.648284,0.575718,0.380067,0.265351,0.112612,0.938251,0.861484,0.825337,0.757097,0.724855,0.663795
0.738281,0.0205761,0.8976,0.131195,0.232156,0.544834,0.155709,0.972299,0.232514,0.524376,0.103018,0.11176,0.612136,0.397512,0.0230874,0.567106,0.204252,0.0991669,0.821341,0.662369,0.589416,0.392726,0.277399,0.123848,0.94856,0.871385,0.835046,0.766442,0.734029,0.672645
0.488281,0.353909,0.1376,0.274052,0.323065,0.621757,0.214533,0.0277008,0.275992,0.558859,0.135276,0.138787,0.636526,0.420768,0.044364,0.585974,0.221201,0.11556,0.836266,0.676453,0.603115,0.405384,0.289447,0.135084,0.958869,0.881286,0.844754,0.775788,0.743203,0.681494
0.988281,0.687243,0.3376,0.41691,0.413974,0.69868,0.273356,0.0803324,0.319471,0.593341,0.167534,0.165814,0.660916,0.444024,0.0656406,0.604842,0.23815,0.131954,0.851192,0.690538,0.616814,0.418042,0.301495,0.14632,0.969178,0.891187,0.854463,0.785134,0.752378,0.690344
0.0117188,0.131687,0.5376,0.559767,0.504884,0.775603,0.33218,0.132964,0.362949,0.627824,0.199792,0.192841,0.685306,0.46728,0.0869172,0.62371,0.255099,0.148347,0.866117,0.704622,0.630512,0.4307,0.313543,0.157556,0.979488,0.901088,0.864172,0.79448,0.761552,0.699193
0.511719,0.465021,0.7376,0.702624,0.595793,0.852526,0.391003,0.185596,0.406427,0.662307,0.23205,0.219869,0.709697,0.490535,0.108194,0.642577,0.272048,0.164741,0.881043,0.718707,0.644211,0.443358,0.325592,0.168792,0.989797,0.910989,0.873881,0.803826,0.770726,0.708043
0.261719,0.798354,0.9376,0.845481,0.686702,0.929449,0.449827,0.238227,0.449905,0.69679,0.264308,0.246896,0.734087,0.513791,0.12947,0.661445,0.288997,0.181134,0.895968,0.732791,0.65791,0.456017,0.33764,0.180028,0.000212562,0.92089,0.883589,0.813171,0.779901,0.716892
0.761719,0.242798,0.1776,0.988338,0.777611,0.0122895,0.508651,0.290859,0.493384,0.731272,0.296566,0.273923,0.758477,0.537047,0.150747,0.680313,0.305947,0.197528,0.910893,0.746876,0.671608,0.468675,0.349688,0.191264,0.0105218,0.930791,0.893298,0.822517,0.789075,0.725742
0.136719,0.576132,0.3776,0.0116618,0.86852,0.0892126,0.567474,0.34349,0.536862,0.765755,0.328824,0.30095,0.782867,0.560303,0.172024,0.699181,0.322896,0.213921,0.925819,0.76096,0.685307,0.481333,0.361736,0.2025,0.0208311,0.940692,0.903007,0.831863,0.798249,0.734592
0.636719,0.909465,0.5776,0.154519,0.959429,0.166136,0.626298,0.396122,0.58034,0.800238,0.361082,0.327977,0.807258,0.583559,0.1933,0.718049,0.339845,0.230314,0.940744,0.775045,0.699005,0.493991,0.373784,0.213736,0.0311404,0.950593,0.912716,0.841209,0.807424,0.743441
0.386719,0.0576132,0.7776,0.297376,0.0586026,0.243059,0.685121,0.448753,0.623819,0.834721,0.39334,0.355004,0.831648,0.606814,0.214577,0.736917,0.356794,0.246708,0.955669,0.789129,0.712704,0.50665,0.385832,0.224972,0.0414497,0.960494,0.922424,0.850555,0.816598,0.752291
0.886719,0.390947,0.9776,0.440233,0.149512,0.319982,0.743945,0.501385,0.667297,0.869203,0.425598,0.382031,0.856038,0.63007,0.235853,0.755785,0.373743,0.263101,0.970595,0.803214,0.726403,0.519308,0.397881,0.236208,0.051759,0.970395,0.932133,0.8599,0.825772,0.76114
0.0742188,0.72428,0.0256,0.58309,0.240421,0.396905,0.802768,0.554017,0.710775,0.903686,0.457856,0.409058,0.880428,0.653326,0.25713,0.774653,0.390692,0.279495,0.98552,0.817298,0.740101,0.531966,0.409929,0.247444,0.0620682,0.980296,0.941842,0.869246,0.834947,0.76999
0.574219,0.168724,0.2256,0.725948,0.33133,0.473828,0.861592,0.606648,0.754253,0.938169,0.490114,0.436085,0.904819,0.676582,0.278407,0.793521,0.407641,0.295888,0.0006683,0.831383,0.7538,0.544624,0.421977,0.258679,0.0723775,0.990197,0.951551,0.878592,0.844121,0.778839
0.324219,0.502058,0.4256,0.868805,0.422239,0.550751,0.920415,0.65928,0.797732,0.972652,0.522373,0.463112,0.929209,0.699838,0.299683,0.812389,0.424591,0.312282,0.0155937,0.845467,0.767499,0.557282,0.434025,0.269915,0.0826868,0.000196059,0.961259,0.887938,0.853295,0.787689
0.824219,0.835391,0.6256,0.03207,0.513148,0.627674,0.979239,0.711911,0.84121,0.00832342,0.554631,0.490139,0.953599,0.723094,0.32096,0.831257,0.44154,0.328675,0.030519,0.859552,0.781197,0.569941,0.446073,0.281151,0.0929961,0.010097,0.970968,0.897284,0.862469,0.796538
0.199219,0.279835,0.8256,0.174927,0.604057,0.704597,0.0415225,0.764543,0.884688,0.0428062,0.586889,0.517166,0.977989,0.746349,0.342236,0.850125,0.458489,0.345069,0.0454444,0.873636,0.794896,0.582599,0.458122,0.292387,0.103305,0.019998,0.980677,0.906629,0.871644,0.805388
0.699219,0.613169,0.0656,0.317784,0.694966,0.78152,0.100346,0.817175,0.928166,0.0772889,0.619147,0.544193,0.00297442,0.769605,0.363513,0.868993,0.475438,0.361462,0.0603698,0.887721,0.808594,0.595257,0.47017,0.303623,0.113615,0.029899,0.990386,0.915975,0.880818,0.814238
0.449219,0.946502,0.2656,0.460641,0.785875,0.858443,0.15917,0.869806,0.971645,0.111772,0.651405,0.57122,0.0273647,0.792861,0.384789,0.88786,0.492387,0.377855,0.0752952,0.901805,0.822293,0.607915,0.482218,0.314859,0.123924,0.0398,0.000188519,0.925321,0.889992,0.823087
0.949219,0.0946502,0.4656,0.603499,0.876784,0.935366,0.217993,0.922438,0.0170132,0.146254,0.683663,0.598247,0.0517549,0.816117,0.406066,0.906728,0.509336,0.394249,0.0902205,0.91589,0.835992,0.620574,0.494266,0.326095,0.134233,0.049701,0.00989726,0.934667,0.899167,0.831937
0.0429688,0.427984,0.6656,0.746356,0.967693,0.0182066,0.276817,0.975069,0.0604915,0.180737,0.715921,0.625274,0.0761452,0.839373,0.427343,0.925596,0.526286,0.410642,0.105146,0.929974,0.84969,0.633232,0.506314,0.337331,0.144542,0.059602,0.019606,0.944013,0.908341,0.840786
0.542969,0.761317,0.8656,0.889213,0.066867,0.0951297,0.33564,0.0304709,0.10397,0.21522,0.748179,0.652301,0.100535,0.862628,0.448619,0.944464,0.543235,0.427036,0.120071,0.944059,0.863389,0.64589,0.518363,0.348567,0.154852,0.069503,0.0293147,0.953358,0.917515,0.849636
0.292969,0.205761,0.1056,0.0524781,0.157776,0.172053,0.394464,0.0831025,0.147448,0.249703,0.780437,0.679328,0.124926,0.885884,0.469896,0.963332,0.560184,0.443429,0.134997,0.958143,0.877088,0.658548,0.530411,0.359803,0.165161,0.079404,0.0390235,0.962704,0.92669,0.858485
0.792969,0.539095,0.3056,0.195335,0.248685,0.248976,0.453287,0.135734,0.190926,0.284185,0.812695,0.706355,0.149316,0.90914,0.491172,0.9822,0.577133,0.459823,0.149922,0.972228,0.890786,0.671207,0.542459,0.371039,0.17547,0.089305,0.0487322,0.97205,0.935864,0.867335
0.167969,0.872428,0.5056,0.338192,0.339594,0.325899,0.512111,0.188366,0.234405,0.318668,0.844953,0.733382,0.173706,0.932396,0.512449,0.00142399,0.594082,0.476216,0.164847,0.986312,0.904485,0.683865,0.554507,0.382275,0.18578,0.099206,0.0584409,0.981396,0.945038,0.876185
0.667969,0.316872,0.7056,0.48105,0.430503,0.402822,0.570934,0.240997,0.277883,0.353151,0.877211,0.760409,0.198096,0.955652,0.533726,0.0202919,0.611031,0.49261,0.179773,0.00059512,0.918184,0.696523,0.566555,0.393511,0.196089,0.109107,0.0681497,0.990742,0.954213,0.885034
0.417969,0.650206,0.9056,0.623907,0.521412,0.479745,0.629758,0.293629,0.321361,0.387634,0.909469,0.787436,0.222487,0.978908,0.555002,0.0391598,0.62798,0.509003,0.194698,0.0146796,0.931882,0.709181,0.578604,0.404747,0.206398,0.119008,0.0778584,0.000174688,0.963387,0.893884
0.917969,0.983539,0.1456,0.766764,0.612322,0.556668,0.688581,0.34626,0.364839,0.422117,0.941727,0.814463,0.246877,0.00270416,0.576279,0.0580278,0.64493,0.525396,0.209624,0.0287641,0.945581,0.721839,0.590652,0.415983,0.216707,0.128909,0.0875672,0.00952048,0.972561,0.902733
0.105469,0.0329218,0.3456,0.909621,0.703231,0.633591,0.747405,0.398892,0.408318,0.456599,0.973985,0.84149,0.271267,0.02596,0.597555,0.0768957,0.661879,0.54179,0.224549,0.0428486,0.959279,0.734498,0.6027,0.427219,0.227017,0.13881,0.0972759,0.0188663,0.981736,0.911583
0.605469,0.366255,0.5456,0.0728863,0.79414,0.710514,0.806228,0.451524,0.451796,0.491082,0.00728408,0.868517,0.295657,0.0492158,0.618832,0.0957636,0.678828,0.558183,0.239474,0.0569331,0.972978,0.747156,0.614748,0.438455,0.237326,0.148711,0.106985,0.0282121,0.99091,0.920432
0.355469,0.699588,0.7456,0.215743,0.885049,0.787437,0.865052,0.504155,0.495274,0.525565,0.0395421,0.895544,0.320048,0.0724716,0.640109,0.114632,0.695777,0.574577,0.2544,0.0710177,0.986677,0.759814,0.626796,0.449691,0.247635,0.158612,0.116693,0.0375579,0.000168336,0.929282
0.855469,0.144033,0.9456,0.358601,0.975958,0.86436,0.923875,0.556787,0.538752,0.560048,0.0718002,0.922571,0.344438,0.0957274,0.661385,0.133499,0.712726,0.59097,0.269325,0.0851022,0.000562957,0.772472,0.638845,0.460927,0.257945,0.168513,0.126402,0.0469037,0.00934265,0.938131
0.230469,0.477366,0.1856,0.501458,0.0751315,0.941284,0.982699,0.609418,0.582231,0.59453,0.104058,0.949598,0.368828,0.118983,0.682662,0.152367,0.729675,0.607364,0.28425,0.0991867,0.0142616,0.785131,0.650893,0.472163,0.268254,0.178414,0.136111,0.0562495,0.018517,0.946981
0.730469,0.8107,0.3856,0.644315,0.166041,0.0241238,0.0449827,0.66205,0.625709,0.629013,0.136316,0.976625,0.393218,0.142239,0.703938,0.171235,0.746625,0.623757,0.299176,0.113271,0.0279602,0.797789,0.662941,0.483399,0.278563,0.188315,0.14582,0.0655952,0.0276913,0.955831
0.480469,0.255144,0.5856,0.787172,0.25695,0.101047,0.103806,0.714681,0.669187,0.663496,0.168574,0.00438276,0.417609,0.165495,0.725215,0.190103,0.763574,0.64015,0.314101,0.127356,0.0416588,0.810447,0.674989,0.494635,0.288872,0.198216,0.155528,0.074941,0.0368656,0.96468
0.980469,0.588477,0.7856,0.930029,0.347859,0.17797,0.16263,0.767313,0.712665,0.697979,0.200832,0.0314098,0.441999,0.188751,0.746492,0.208971,0.780523,0.656544,0.329027,0.14144,0.0553575,0.823105,0.687037,0.50587,0.299182,0.208117,0.165237,0.0842868,0.0460399,0.97353
0.0273438,0.921811,0.9856,0.0932945,0.438768,0.254893,0.221453,0.819945,0.756144,0.732461,0.233091,0.0584368,0.466389,0.212006,0.767768,0.227839,0.797472,0.672937,0.343952,0.155525,0.0690561,0.835763,0.699085,0.517106,0.309491,0.218018,0.174946,0.0936326,0.0552142,0.982379
0.527344,0.0699588,0.0336,0.236152,0.529677,0.331816,0.280277,0.872576,0.799622,0.766944,0.265349,0.0854638,0.490779,0.235262,0.789045,0.246707,0.814421,0.689331,0.358877,0.169609,0.0827547,0.848422,0.711134,0.528342,0.3198,0.227919,0.184655,0.102978,0.0643885,0.991229
0.277344,0.403292,0.2336,0.379009,0.620586,0.408739,0.3391,0.925208,0.8431,0.801427,0.297607,0.112491,0.51517,0.258518,0.810321,0.265575,0.83137,0.705724,0.373803,0.183694,0.0964534,0.86108,0.723182,0.539578,0.330109,0.23782,0.194363,0.112324,0.0735628,0.000156629
0.777344,0.736626,0.4336,0.521866,0.711495,0.485662,0.397924,0.977839,0.886578,0.83591,0.329865,0.139518,0.53956,0.281774,0.831598,0.284443,0.848319,0.722118,0.388728,0.197778,0.110152,0.873738,0.73523,0.550814,0.340419,0.247721,0.204072,0.12167,0.0827371,0.00900619
0.152344,0.18107,0.6336,0.664723,0.802404,0.562585,0.456747,0.033241,0.930057,0.870392,0.362123,0.166545,0.56395,0.30503,0.852875,0.303311,0.865269,0.738511,0.403653,0.211863,0.123851,0.886396,0.747278,0.56205,0.350728,0.257622,0.213781,0.131016,0.0919115,0.0178557
0.652344,0.514403,0.8336,0.80758,0.893313,0.639508,0.515571,0.0858726,0.973535,0.904875,0.394381,0.193572,0.58834,0.328286,0.874151,0.322179,0.882218,0.754905,0.418579,0.225947,0.137549,0.899055,0.759326,0.573286,0.361037,0.267523,0.223489,0.140362,0.101086,0.0267053
0.402344,0.847737,0.0736,0.950437,0.984222,0.716431,0.574394,0.138504,0.0189036,0.939358,0.426639,0.220599,0.612731,0.351541,0.895428,0.341047,0.899167,0.771298,0.433504,0.240032,0.151248,0.911713,0.771375,0.584522,0.371347,0.277424,0.233198,0.149707,0.11026,0.0355549
0.902344,0.292181,0.2736,0.113703,0.0833959,0.793355,0.633218,0.191136,0.0623819,0.973841,0.458897,0.247626,0.637121,0.374797,0.916704,0.359915,0.916116,0.787691,0.448429,0.254116,0.164947,0.924371,0.783423,0.595758,0.381656,0.287325,0.242907,0.159053,0.119434,0.0444044
0.0898438,0.625514,0.4736,0.25656,0.174305,0.870278,0.692042,0.243767,0.10586,0.00951249,0.491155,0.274653,0.661511,0.398053,0.937981,0.378782,0.933065,0.804085,0.463355,0.268201,0.178645,0.937029,0.795471,0.606994,0.391965,0.297226,0.252616,0.168399,0.128609,0.053254
0.589844,0.958848,0.6736,0.399417,0.265214,0.947201,0.750865,0.296399,0.149338,0.0439952,0.523413,0.30168,0.685901,0.421309,0.959258,0.39765,0.950014,0.820478,0.47828,0.282285,0.192344,0.949688,0.807519,0.61823,0.402274,0.307127,0.262324,0.177745,0.137783,0.0621035
0.339844,0.106996,0.8736,0.542274,0.356123,0.030041,0.809689,0.34903,0.192817,0.078478,0.555671,0.328707,0.710291,0.444565,0.980534,0.416518,0.966964,0.836872,0.493206,0.29637,0.206042,0.962346,0.819567,0.629466,0.412584,0.317028,0.272033,0.187091,0.146957,0.0709531
0.839844,0.440329,0.1136,0.685131,0.447032,0.106964,0.868512,0.401662,0.236295,0.112961,0.587929,0.355734,0.734682,0.46782,0.00226347,0.435386,0.983913,0.853265,0.508131,0.310454,0.219741,0.975004,0.831616,0.640702,0.422893,0.326929,0.281742,0.196436,0.156132,0.0798026
0.214844,0.773663,0.3136,0.827988,0.537941,0.183887,0.927336,0.454294,0.279773,0.147444,0.620187,0.382761,0.759072,0.491076,0.0235401,0.454254,0.0011491,0.869659,0.523056,0.324539,0.23344,0.987662,0.843664,0.651938,0.433202,0.33683,0.291451,0.205782,0.165306,0.0886522
0.714844,0.218107,0.5136,0.970845,0.62885,0.26081,0.986159,0.506925,0.323251,0.181926,0.652445,0.409788,0.783462,0.514332,0.0448167,0.473122,0.0180982,0.886052,0.537982,0.338623,0.247138,0.000480692,0.855712,0.663174,0.443512,0.346731,0.301159,0.215128,0.17448,0.0975018
0.464844,0.55144,0.7136,0.134111,0.71976,0.337733,0.0484429,0.559557,0.36673,0.216409,0.684703,0.436815,0.807852,0.537588,0.0660933,0.49199,0.0350474,0.902446,0.552907,0.352708,0.260837,0.0131389,0.86776,0.67441,0.453821,0.356632,0.310868,0.224474,0.183655,0.106351
0.964844,0.884774,0.9136,0.276968,0.810669,0.414656,0.107266,0.612188,0.410208,0.250892,0.716961,0.463842,0.832243,0.560844,0.0873699,0.510858,0.0519966,0.918839,0.567832,0.366792,0.274536,0.0257971,0.879808,0.685646,0.46413,0.366533,0.320577,0.23382,0.192829,0.115201
0.0585938,0.329218,0.1536,0.419825,0.901578,0.491579,0.16609,0.66482,0.453686,0.285375,0.74922,0.490869,0.856633,0.5841,0.108646,0.529726,0.0689457,0.935232,0.582758,0.380877,0.288234,0.0384554,0.891857,0.696882,0.474439,0.376434,0.330286,0.243165,0.202003,0.12405
0.558594,0.662551,0.3536,0.562682,0.992487,0.568503,0.224913,0.717452,0.497164,0.319857,0.781478,0.517896,0.881023,0.607355,0.129923,0.548594,0.0858949,0.951626,0.597683,0.394961,0.301933,0.0511136,0.903905,0.708118,0.484749,0.386335,0.339994,0.252511,0.211178,0.1329
0.308594,0.995885,0.5536,0.705539,0.00150263,0.645426,0.283737,0.770083,0.540643,0.35434,0.813736,0.544923,0.905413,0.630611,0.1512,0.567462,0.102844,0.968019,0.612609,0.409046,0.315631,0.0637718,0.915953,0.719354,0.495058,0.396236,0.349703,0.261857,0.220352,0.14175
0.808594,0.00137174,0.7536,0.848397,0.0924117,0.722349,0.342561,0.822715,0.584121,0.388823,0.845994,0.57195,0.929804,0.653867,0.172476,0.58633,0.119793,0.984413,0.627534,0.42313,0.32933,0.0764301,0.928001,0.73059,0.505367,0.406137,0.359412,0.271203,0.229526,0.150599
0.183594,0.334705,0.9536,0.991254,0.183321,0.799272,0.401384,0.875346,0.627599,0.423306,0.878252,0.598977,0.954194,0.677123,0.193753,0.605198,0.136742,0.00107498,0.642459,0.437215,0.343029,0.0890883,0.940049,0.741826,0.515676,0.416038,0.369121,0.280549,0.2387,0.159449
0.683594,0.668038,0.1936,0.0145773,0.27423,0.876195,0.460208,0.927978,0.671078,0.457788,0.91051,0.626004,0.978584,0.700379,0.215029,0.624066,0.153691,0.0174684,0.657385,0.451299,0.356727,0.101747,0.952098,0.753061,0.525986,0.425939,0.378829,0.289894,0.247875,0.168298
0.433594,0.112483,0.3936,0.157434,0.365139,0.953118,0.519031,0.980609,0.714556,0.492271,0.942768,0.653031,0.0035693,0.723634,0.236306,0.642933,0.170641,0.0338619,0.67231,0.465384,0.370426,0.114405,0.964146,0.764297,0.536295,0.43584,0.388538,0.29924,0.257049,0.177148
0.933594,0.445816,0.5936,0.300292,0.456048,0.0359581,0.577855,0.0360111,0.758034,0.526754,0.975026,0.680058,0.0279595,0.74689,0.257583,0.661801,0.18759,0.0502553,0.687235,0.479468,0.384125,0.127063,0.976194,0.775533,0.546604,0.445741,0.398247,0.308586,0.266223,0.185997
0.121094,0.77915,0.7936,0.443149,0.546957,0.112881,0.636678,0.0886427,0.801512,0.561237,0.00832466,0.707085,0.0523498,0.770146,0.278859,0.680669,0.204539,0.0666488,0.702161,0.493553,0.397823,0.139721,0.988242,0.786769,0.556914,0.455642,0.407956,0.317932,0.275398,0.194847
0.621094,0.223594,0.9936,0.586006,0.637866,0.189804,0.695502,0.141274,0.844991,0.595719,0.0405827,0.734112,0.07674,0.793402,0.300136,0.699537,0.221488,0.0830422,0.717086,0.507637,0.411522,0.152379,0.000435477,0.798005,0.567223,0.465543,0.417664,0.327277,0.284572,0.203696
0.371094,0.556927,0.0032,0.728863,0.728775,0.266727,0.754325,0.193906,0.888469,0.630202,0.0728408,0.76114,0.10113,0.816658,0.321412,0.718405,0.238437,0.0994356,0.732012,0.521722,0.42522,0.165038,0.0124837,0.809241,0.577532,0.475444,0.427373,0.336623,0.293746,0.212546
0.871094,0.890261,0.2032,0.87172,0.819684,0.34365,0.813149,0.246537,0.931947,0.664685,0.105099,0.788167,0.125521,0.839913,0.342689,0.737273,0.255386,0.115829,0.746937,0.535806,0.438919,0.177696,0.0245319,0.820477,0.587841,0.485345,0.437082,0.345969,0.302921,0.221396
0.246094,0.0384088,0.4032,0.0349854,0.910594,0.420574,0.871972,0.299169,0.975425,0.699168,0.137357,0.815194,0.149911,0.863169,0.363966,0.756141,0.272336,0.132223,0.761862,0.549891,0.452618,0.190354,0.0365801,0.831713,0.598151,0.495246,0.44679,0.355315,0.312095,0.230245
0.746094,0.371742,0.6032,0.177843,0.00976709,0.497497,0.930796,0.351801,0.020794,0.73365,0.169615,0.842221,0.174301,0.886425,0.385242,0.775009,0.289285,0.148616,0.776788,0.563975,0.466316,0.203012,0.0486282,0.842949,0.60846,0.505147,0.456499,0.364661,0.321269,0.239095
0.496094,0.705075,0.8032,0.3207,0.100676,0.57442,0.989619,0.404432,0.0642722,0.768133,0.201873,0.869248,0.198691,0.909681,0.406519,0.793877,0.306234,0.165009,0.791713,0.57806,0.480015,0.215671,0.0606764,0.854185,0.618769,0.515048,0.466208,0.374006,0.330444,0.247944
0.996094,0.14952,0.0432,0.463557,0.191585,0.651343,0.0519031,0.457064,0.10775,0.802616,0.234131,0.896275,0.223081,0.932937,0.427795,0.812745,0.323183,0.181403,0.806638,0.592144,0.493714,0.228329,0.0727246,0.865421,0.629079,0.524949,0.475917,0.383352,0.339618,0.256794
0.00195312,0.482853,0.2432,0.606414,0.282494,0.728266,0.110727,0.509695,0.151229,0.837099,0.266389,0.923302,0.247472,0.956193,0.449072,0.831613,0.340132,0.197796,0.821564,0.606229,0.507412,0.240987,0.0847728,0.876657,0.639388,0.53485,0.485625,0.392698,0.348792,0.265643
0.501953,0.816187,0.4432,0.749271,0.373403,0.805189,0.16955,0.562327,0.194707,0.871581,0.298647,0.950329,0.271862,0.979448,0.470349,0.850481,0.357081,0.21419,0.836489,0.620313,0.521111,0.253645,0.096821,0.887893,0.649697,0.544751,0.495334,0.402044,0.357967,0.274493
0.251953,0.260631,0.6432,0.892128,0.464313,0.882112,0.228374,0.614958,0.238185,0.906064,0.330905,0.977356,0.296252,0.003245,0.491625,0.869349,0.37403,0.230583,0.851415,0.634398,0.53481,0.266303,0.108869,0.899129,0.660006,0.554652,0.505043,0.41139,0.367141,0.283342
0.751953,0.593964,0.8432,0.0553936,0.555222,0.959035,0.287197,0.66759,0.281664,0.940547,0.363163,0.00511322,0.320642,0.0265008,0.512902,0.888216,0.39098,0.246977,0.86634,0.648482,0.548508,0.278962,0.120917,0.910365,0.670316,0.564552,0.514752,0.420735,0.376315,0.292192
0.126953,0.927298,0.0832,0.198251,0.646131,0.0418753,0.346021,0.720222,0.325142,0.97503,0.395421,0.0321402,0.345033,0.0497566,0.534178,0.907084,0.407929,0.26337,0.881265,0.662567,0.562207,0.29162,0.132966,0.921601,0.680625,0.574453,0.52446,0.430081,0.385489,0.301042
0.626953,0.0754458,0.2832,0.341108,0.73704,0.118798,0.404844,0.772853,0.36862,0.0107015,0.42768,0.0591673,0.369423,0.0730124,0.555455,0.925952,0.424878,0.279764,0.896191,0.676651,0.575905,0.304278,0.145014,0.932837,0.690934,0.584354,0.534169,0.439427,0.394664,0.309891
0.376953,0.408779,0.4832,0.483965,0.827949,0.195721,0.463668,0.825485,0.412098,0.0451843,0.459938,0.0861943,0.393813,0.0962683,0.576732,0.94482,0.441827,0.296157,0.911116,0.690736,0.589604,0.316936,0.157062,0.944073,0.701243,0.594255,0.543878,0.448773,0.403838,0.318741
0.876953,0.742112,0.6832,0.626822,0.918858,0.272645,0.522491,0.878116,0.455577,0.0796671,0.492196,0.113221,0.418203,0.119524,0.598008,0.963688,0.458776,0.31255,0.926041,0.70482,0.603303,0.329595,0.16911,0.955309,0.711553,0.604156,0.553587,0.458119,0.413012,0.32759
0.0644531,0.186557,0.8832,0.769679,0.0180316,0.349568,0.581315,0.930748,0.499055,0.11415,0.524454,0.140248,0.442594,0.14278,0.619285,0.982556,0.475725,0.328944,0.940967,0.718905,0.617001,0.342253,0.181158,0.966545,0.721862,0.614057,0.563295,0.467464,0.422187,0.33644
0.564453,0.51989,0.1232,0.912536,0.108941,0.426491,0.640138,0.98338,0.542533,0.148633,0.556712,0.167275,0.466984,0.166036,0.640561,0.00177999,0.492675,0.345337,0.955892,0.732989,0.6307,0.354911,0.193207,0.977781,0.732171,0.623958,0.573004,0.47681,0.431361,0.345289
0.314453,0.853224,0.3232,0.0758017,0.19985,0.503414,0.698962,0.0387812,0.586011,0.183115,0.58897,0.194302,0.491374,0.189292,0.661838,0.0206479,0.509624,0.361731,0.970818,0.747074,0.644399,0.367569,0.205255,0.989017,0.742481,0.633859,0.582713,0.486156,0.440535,0.354139
0.814453,0.297668,0.5232,0.218659,0.290759,0.580337,0.757785,0.0914127,0.62949,0.217598,0.621228,0.221329,0.515764,0.212547,0.683115,0.0395158,0.526573,0.378124,0.985743,0.761159,0.658097,0.380228,0.217303,0.00037874,0.75279,0.64376,0.592422,0.495502,0.44971,0.362988
0.189453,0.631001,0.7232,0.361516,0.381668,0.65726,0.816609,0.144044,0.672968,0.252081,0.653486,0.248356,0.540155,0.235803,0.704391,0.0583838,0.543522,0.394518,0.000891067,0.775243,0.671796,0.392886,0.229351,0.0116147,0.763099,0.653661,0.60213,0.504848,0.458884,0.371838
0.689453,0.964335,0.9232,0.504373,0.472577,0.734183,0.875433,0.196676,0.716446,0.286564,0.685744,0.275383,0.564545,0.259059,0.725668,0.0772517,0.560471,0.410911,0.0158164,0.789328,0.685494,0.405544,0.241399,0.0228507,0.773408,0.663562,0.611839,0.514193,0.468058,0.380688
0.439453,0.0137174,0.1632,0.64723,0.563486,0.811106,0.934256,0.249307,0.759924,0.321046,0.718002,0.302411,0.588935,0.282315,0.746944,0.0961196,0.57742,0.427304,0.0307418,0.803412,0.699193,0.418202,0.253448,0.0340866,0.783718,0.673463,0.621548,0.523539,0.477233,0.389537
0.939453,0.347051,0.3632,0.790087,0.654395,0.888029,0.99308,0.301939,0.803403,0.355529,0.75026,0.329438,0.613325,0.305571,0.768221,0.114988,0.594369,0.443698,0.0456672,0.817497,0.712892,0.43086,0.265496,0.0453226,0.794027,0.683364,0.631256,0.532885,0.486407,0.398387
0.0332031,0.680384,0.5632,0.932945,0.745304,0.964952,0.0553633,0.354571,0.846881,0.390012,0.782518,0.356465,0.637716,0.328826,0.789498,0.133855,0.611319,0.460091,0.0605926,0.831581,0.72659,0.443519,0.277544,0.0565585,0.804336,0.693265,0.640965,0.542231,0.495581,0.407236
0.533203,0.124829,0.7632,0.0962099,0.836213,0.0477924,0.114187,0.407202,0.890359,0.424495,0.814776,0.383492,0.662106,0.352082,0.810774,0.152723,0.628268,0.476485,0.0755179,0.845666,0.740289,0.456177,0.289592,0.0677945,0.814646,0.703166,0.650674,0.551577,0.504755,0.416086
0.283203,0.458162,0.9632,0.239067,0.927122,0.124716,0.17301,0.459834,0.933837,0.458977,0.847034,0.410519,0.686496,0.375338,0.832051,0.171591,0.645217,0.492878,0.0904433,0.85975,0.753988,0.468835,0.30164,0.0790304,0.824955,0.713067,0.660383,0.560922,0.51393,0.424935
0.783203,0.791495,0.0112,0.381924,0.026296,0.201639,0.231834,0.512465,0.977316,0.49346,0.879292,0.437546,0.710886,0.398594,0.853327,0.190459,0.662166,0.509272,0.105369,0.873835,0.767686,0.481493,0.313688,0.0902664,0.835264,0.722968,0.670091,0.570268,0.523104,0.433785
0.158203,0.23594,0.2112,0.524781,0.117205,0.278562,0.290657,0.565097,0.0226843,0.527943,0.91155,0.464573,0.735277,0.42185,0.874604,0.209327,0.679115,0.525665,0.120294,0.887919,0.781385,0.494152,0.325737,0.101502,0.845573,0.732869,0.6798,0.579614,0.532278,0.442635
0.658203,0.569273,0.4112,0.667638,0.208114,0.355485,0.349481,0.617729,0.0661626,0.562426,0.943809,0.4916,0.759667,0.445105,0.89588,0.228195,0.696064,0.542059,0.135219,0.902004,0.795084,0.50681,0.337785,0.112738,0.855883,0.74277,0.689509,0.58896,0.541453,0.451484
0.408203,0.902606,0.6112,0.810496,0.299023,0.432408,0.408304,0.67036,0.109641,0.596908,0.976067,0.518627,0.784057,0.468361,0.917157,0.247063,0.713014,0.558452,0.150145,0.916088,0.808782,0.519468,0.349833,0.123974,0.866192,0.752671,0.699218,0.598306,0.550627,0.460334
